price,floor_area,latitude,longitude,bedroom,bathroom,type_house,code,predicted_price,residual,res_percentage
525000.0,71,53.355646,-6.271371,2,1,house,D07,352241.7164952179,-172758.28350478213,-0.329063397151966
269000.0,132,52.83198,-8.986559,4,2,house,V95,277271.0908137683,8271.09081376833,0.03074754949356256
165000.0,77,53.158807,-7.182554,2,1,house,R32,182682.6647570391,17682.664757039107,0.1071676651941764
350000.0,185,52.504566,-6.390521,5,3,,,424929.7721457126,74929.77214571257,0.2140850632734645
1295000.0,419,51.873455,-8.418422,5,4,house,T12,1009364.124833094,-285635.87516690604,-0.22056824337212821
300000.0,186,51.620349,-9.524376,3,3,house,P75,444251.9674004251,144251.9674004251,0.48083989133475036
349500.0,90,51.907865,-8.445601,3,1,house,T23,232952.32799264832,-116547.67200735168,-0.3334697339266142
350000.0,62,53.340312,-6.243594,2,1,apartment,D02,425834.02641277516,75834.02641277516,0.21666864689364332
1600000.0,259,53.319164,-6.269578,4,3,house,D06,1671983.0969113423,71983.09691134235,0.04498943556958897
400000.0,160,51.906582,-8.967738,4,1,house,P12,347185.0020876584,-52814.99791234161,-0.13203749478085403
325000.0,169,52.7840374,-6.1705958,5,3,house,Y14,485800.115437376,160800.11543737602,0.494769585961157
695000.0,123,53.357593,-6.292194,3,2,house,D07,539415.2218174723,-155584.77818252775,-0.22386299019068742
1350000.0,279,53.281438,-6.116915,6,3,house,A96,1513225.7198471022,163225.71984710218,0.1209079406274831
175000.0,95,53.923715,-7.250316,3,1,house,,143758.9799310005,-31241.020068999496,-0.17852011467999712
390000.0,165,52.369757,-9.762336,6,2,house,,299659.14974198374,-90340.85025801626,-0.23164320578978528
590000.0,108,53.37796,-6.357736,3,3,house,D15,435293.36316371616,-154706.63683628384,-0.26221463870556583
295000.0,134,53.642251,-6.692556,4,3,house,C15,335305.5087946113,40305.50879461132,0.1366288433715638
305000.0,176,51.746885,-8.751964,4,2,,P72,397414.63685734425,92414.63685734425,0.3029988093683418
395000.0,104,53.364191,-6.243353,3,3,apartment,D03,523013.96897677664,128013.96897677664,0.3240859974095611
185000.0,127,54.429781,-8.455723,4,4,house,,212999.7464992359,27999.746499235887,0.15134998107695075
375000.0,100,53.402986,-6.434268,3,3,house,D15,354140.6813823926,-20859.31861760741,-0.05562484964695309
1100000.0,176,53.275873,-6.123622,4,4,house,A96,1162715.0877546205,62715.08775462047,0.057013716140564066
160000.0,113,52.570517,-8.206106,2,1,house,,188086.9553768389,28086.955376838887,0.17554347110524304
235000.0,100,53.717107,-6.346735,3,3,house,A92,239774.39714665173,4774.397146651725,0.0203165836027733
350000.0,241,54.02659,-8.27063,5,2,house,,278910.7989454644,-71089.20105453557,-0.20311200301295879
285000.0,80,51.890952,-8.454783,3,2,house,T12,268793.26636289933,-16206.733637100668,-0.056865732060002346
325000.0,71,53.329669,-6.336565,2,2,house,D12,313678.005071749,-11321.99492825102,-0.034836907471541605
230000.0,128,53.525192,-8.848419,4,3,house,H54,233286.05106236672,3286.0510623667215,0.014287178532029224
675000.0,124,53.293808,-6.30178,3,2,house,D14,581227.0850582393,-93772.91494176071,-0.1389228369507566
350000.0,216,52.67373,-6.966622,6,2,house,R21,395884.65539089043,45884.65539089043,0.1310990154025441
1095000.0,227,53.294672,-6.294915,5,4,house,D14,1110714.2384056158,15714.23840561579,0.014350902653530402
325000.0,48,53.343824,-6.266331,2,1,apartment,D08,307895.887619589,-17104.11238041101,-0.05262803809357234
750000.0,132,53.374213,-6.358932,4,3,house,D15,524572.5639495256,-225427.4360504744,-0.3005699147339659
275000.0,103,52.324032,-6.460082,3,2,house,Y35,236098.47686157416,-38901.52313842584,-0.14146008413973032
410000.0,94,53.454448,-6.235673,3,3,house,K67,368034.9342067885,-41965.065793211514,-0.10235381900783296
265000.0,70,53.463705,-6.217864,2,2,apartment,K67,254639.05533911678,-10360.944660883222,-0.039097904380691405
265000.0,100,53.686535,-6.250294,3,3,house,A92,297378.9945269741,32378.9945269741,0.12218488500744944
470000.0,250,53.158827,-7.242113,5,4,house,R32,489138.57046584575,19138.570465845754,0.04072036269328884
375000.0,135,54.954444,-7.740856,3,1,,F92,221768.91079117282,-153231.08920882718,-0.4086162378902058
395000.0,146,54.949301,-7.736404,5,1,house,F92,247156.46965808488,-147843.53034191512,-0.3742874185871269
185000.0,67,52.175573,-7.142975,2,2,house,X91,167108.20306553488,-17891.79693446512,-0.09671241586197363
245000.0,53,51.890999,-8.464764,2,1,house,T12,217378.5563176474,-27621.443682352605,-0.11274058645858206
195000.0,131,52.015553,-9.443534,4,2,house,,261779.92889849696,66779.92889849696,0.34246117383844593
410000.0,59,51.940131,-7.863788,3,1,,P36,203798.2536436898,-206201.7463563102,-0.5029310886739273
195000.0,95,51.94276,-7.859231,3,2,house,P36,220964.37619123797,25964.37619123797,0.13315064713455368
695000.0,145,53.450884,-6.161876,4,2,house,K36,716034.2054487865,21034.205448786495,0.03026504381120359
350000.0,105,53.357503,-6.238223,3,3,house,D03,529625.713764471,179625.713764471,0.5132163250413457
640000.0,150,53.249013,-6.17792,4,4,house,D18,807007.7689043307,167007.76890433067,0.2609496389130167
850000.0,120,53.277189,-6.11278,4,2,,A96,757663.0528493191,-92336.94715068094,-0.10863170253021287
575000.0,100,53.273572,-6.249989,3,1,house,D16,523044.9163796639,-51955.08362033608,-0.09035666716580187
495000.0,162,53.426718,-6.194412,3,3,house,,616807.4749957051,121807.47499570507,0.24607570706203044
300000.0,120,51.929166,-8.376001,4,3,house,T45,286612.9102324717,-13387.08976752829,-0.044623632558427634
285000.0,102,51.944011,-8.396737,4,2,,T45,262825.841388959,-22174.158611041028,-0.07780406530189835
270000.0,76,53.3583,-6.412213,2,1,apartment,D20,266920.83995234134,-3079.160047658661,-0.011404296472809855
295000.0,101,53.3379071,-6.4600202,3,3,apartment,K78,337812.430009892,42812.43000989198,0.14512688138946434
140000.0,60,52.677714,-7.801161,3,1,house,E41,155362.433006053,15362.433006053005,0.10973166432895003
575000.0,80,53.27858,-6.104646,2,1,house,A96,576760.0936462758,1760.093646275811,0.003061032428305758
295000.0,105,51.871156,-8.414879,3,2,house,T12,322899.72862471035,27899.728624710348,0.09457535127020457
795000.0,163,53.369712,-6.268771,5,1,house,D09,805298.9129034092,10298.912903409218,0.012954607425671973
550000.0,261,52.057695,-8.691038,5,5,house,,498121.2208549377,-51878.77914506232,-0.0943250529910224
250000.0,65,53.403388,-6.411067,2,1,apartment,D15,209297.62987736103,-40702.37012263897,-0.16280948049055588
595000.0,237,52.455582,-7.008457,3,2,house,,429581.2425393763,-165418.7574606237,-0.2780147184212163
200000.0,102,53.270348,-7.481142,4,3,house,R35,260458.76095587702,60458.76095587702,0.3022938047793851
285000.0,90,53.282005,-7.486603,3,2,,R35,257048.25075841398,-27951.749241586018,-0.09807631312837199
490000.0,147,52.6655513769073,-8.650808299587794,3,2,house,V94,303281.5555006597,-186718.44449934032,-0.3810580499986537
400000.0,201,53.634885,-6.645716,4,3,house,C15,494491.0578878327,94491.05788783269,0.23622764471958174
525000.0,145,53.509376,-6.497212,4,2,,A85,551645.0551639509,26645.055163950892,0.050752486026573125
250000.0,70,51.901906,-8.477664,2,1,,T23,217869.72590197265,-32130.274098027352,-0.1285210963921094
545000.0,170,53.39551,-6.284013,4,2,house,D11,636240.5782882539,91240.57828825386,0.16741390511606213
270000.0,70,53.488253,-6.15903,2,1,apartment,K36,292364.35681209154,22364.356812091544,0.0828309511558946
815000.0,96,53.326414,-6.22018,3,3,house,D01,543615.4977665201,-271384.50223347987,-0.3329871193048833
335000.0,72,53.344064,-6.225649,2,1,apartment,D04,448821.31870488706,113821.31870488706,0.3397651304623494
785000.0,353,52.929035,-9.050395,5,6,house,V95,708106.5507225415,-76893.44927745848,-0.0979534385700108
375000.0,260,52.259932,-7.354372,4,3,,,431905.6174357325,56905.61743573251,0.15174831316195336
470000.0,167,52.16658502308894,-7.145211373663045,3,2,house,X91,344789.1906249586,-125210.8093750414,-0.2664059773937051
295000.0,78,53.357648,-6.240011,3,1,house,D03,389206.8645486282,94206.86454862822,0.31934530355467194
450000.0,193,53.156543,-6.562562,4,3,house,W91,473246.96656766767,23246.966567667667,0.05165992570592815
325000.0,127,51.893744,-8.471646,4,1,house,T12,361079.5215329376,36079.52153293759,0.11101391240903875
489500.0,87,53.298231,-6.232906,2,2,apartment,D14,492553.4330541496,3053.4330541496165,0.006237861193359788
725000.0,232,53.424992,-6.615357,4,3,house,W23,608088.7012052024,-116911.29879479762,-0.16125696385489327
400000.0,135,53.62645,-6.26717,4,3,house,K32,463424.6511367285,63424.65113672853,0.15856162784182132
300000.0,154,53.521944,-8.851741,5,2,house,H54,265014.54794598004,-34985.45205401996,-0.11661817351339987
355000.0,98,52.656153,-7.249099,3,3,house,,196521.48920441893,-158478.51079558107,-0.44641834026924243
180000.0,68,52.656741,-7.245998,2,2,apartment,R95,185286.90369280026,5286.903692800261,0.02937168718222367
290000.0,69,53.406429,-6.249535,2,2,apartment,D09,274692.1640058626,-15307.835994137393,-0.05278564135909446
280000.0,204,53.619604,-7.813728,4,4,house,,314471.78277876816,34471.78277876816,0.123113509924172
825000.0,217,52.619878,-6.395881,5,3,house,,481695.76364098093,-343304.23635901907,-0.41612634710184127
700000.0,518,52.680973,-6.30329,6,2,house,Y25,918852.7451740317,218852.7451740317,0.31264677882004527
275000.0,90,53.40216,-6.197569,4,1,house,D17,351774.85733421106,76774.85733421106,0.27918129939713116
195000.0,60,53.7199114,-6.8458998,3,1,,A82,155935.94632900052,-39064.05367099948,-0.2003284803640999
1375000.0,186,53.376043,-6.089502,5,2,,D13,1111318.1660054298,-263681.8339945702,-0.1917686065415056
450000.0,263,52.241577,-7.091457,6,2,house,X91,467188.5517621216,17188.551762121613,0.03819678169360358
350000.0,165,52.608464,-6.465495,4,3,house,Y21,355656.8902800436,5656.89028004359,0.016162543657267398
395000.0,151,51.925084,-8.612136,4,3,house,T23,382754.40777406684,-12245.592225933156,-0.03100149930615989
265000.0,54,53.383522,-6.212704,2,1,apartment,D05,282729.2859436413,17729.285943641327,0.06690296582506161
525000.0,107,53.452973,-6.188218,3,2,house,K36,497839.4499396329,-27160.550060367095,-0.051734381067365894
275000.0,95,51.918884,-8.457731,3,2,house,T23,243503.51675481594,-31496.483245184063,-0.11453266634612387
850000.0,354,53.489769,-6.297793,5,5,house,A41,923568.8234140186,73568.82341401861,0.08655155695766896
179000.0,90,52.395686,-6.959993,3,1,house,Y34,189033.96788458445,10033.967884584446,0.05605568650605836
179000.0,90,52.395252,-6.958476,3,2,house,Y34,197649.04533024703,18649.045330247027,0.10418461078350294
179000.0,91,52.395207,-6.958446,3,2,house,Y34,197824.5936731482,18824.593673148192,0.10516532778295079
179000.0,90,52.395379,-6.958529,3,2,house,,166502.4028456135,-12497.597154386487,-0.06981897851612563
300000.0,91,53.471654,-6.236025,3,2,house,K67,337826.47551164374,37826.475511643745,0.12608825170547916
395000.0,136,51.797208,-8.295738,4,3,house,P43,389260.25743865967,-5739.742561340332,-0.014530993826178056
349000.0,123,53.130925,-8.955984,4,3,house,H91,317036.82312465826,-31963.176875341742,-0.09158503402676717
425000.0,220,53.102237,-8.758478,5,4,house,,409146.3503420726,-15853.649657927395,-0.037302705077476225
495000.0,191,53.165647,-8.995356,4,5,house,H91,477723.1372996152,-17276.86270038481,-0.03490275293007032
139000.0,84,53.906797,-6.815739,3,1,house,,143291.0384494023,4291.038449402287,0.030870780211527248
390000.0,105,51.886357,-8.618179,4,2,house,P31,308309.0476214097,-81690.9523785903,-0.20946398045792386
585000.0,147,53.377209,-6.324752,5,3,house,,558045.3729693249,-26954.627030675067,-0.04607628552252148
595000.0,100,53.299916,-6.295233,3,2,apartment,D6W,474071.1645903492,-120928.83540965081,-0.2032417401842871
550000.0,98,53.306913,-6.202821,3,2,apartment,A94,632022.6867981309,82022.68679813086,0.1491321578147834
235000.0,60,51.893305,-8.468416,2,2,apartment,T12,226414.40967504488,-8585.59032495512,-0.036534426914702635
395000.0,209,53.18583323423842,-8.853132474508406,4,3,house,,403565.6514926101,8565.651492610108,0.021685193652177488
995000.0,152,53.330472,-6.273388,3,3,house,D06,1115250.4764776875,120250.47647768748,0.12085475022883164
495000.0,210,52.222009,-6.975352,5,3,house,X91,463651.75919551565,-31348.240804484347,-0.06332977940299868
240000.0,116,52.347024,-8.778015,4,2,,P56,231815.01463141927,-8184.985368580732,-0.034104105702419715
850000.0,220,51.893414,-8.445773,5,4,house,T12,671311.3685514804,-178688.63144851965,-0.21022191935119958
385000.0,145,51.863101,-8.452438,4,3,house,T12,403053.5096247653,18053.509624765313,0.046892232791598217
1150000.0,221,53.368337,-6.19424,4,2,house,D03,1169214.4437941974,19214.443794197403,0.016708211994954262
295000.0,85,53.510549,-6.470137,3,3,house,A85,325592.0028492743,30592.002849274315,0.10370170457381124
600000.0,265,52.736883,-6.31517,5,3,house,,573757.4804310536,-26242.519568946445,-0.04373753261491074
450000.0,304,53.561059,-7.76138,6,6,house,N39,544004.1963442711,94004.19634427107,0.20889821409838016
585000.0,108,53.295296,-6.296351,3,1,house,D14,521929.2801733715,-63070.71982662851,-0.10781319628483506
790000.0,123,53.451762,-6.170092,3,1,house,K36,588461.9524267111,-201538.0475732889,-0.2551114526244163
395000.0,204,53.410255,-8.912498,4,3,house,,352218.3980283114,-42781.60197168862,-0.10830785309288259
475000.0,251,53.276871,-9.013314,6,3,house,H91,518660.2501638078,43660.250163807825,0.09191631613433227
465000.0,88,53.342728,-6.239747,3,2,apartment,D02,532802.49126136,67802.49126136,0.14581180916421507
545000.0,190,51.800493,-8.641024,4,4,house,T12,564271.4804763161,19271.480476316065,0.03536051463544232
180000.0,45,53.489289,-6.157649,1,1,apartment,K36,242373.8907360113,62373.89073601129,0.34652161520006275
149000.0,132,53.895204,-7.850757,4,3,house,N41,205501.9201327199,56501.92013271991,0.37920751766926114
265000.0,102,53.327798,-6.407488,3,2,house,D22,340657.70465826045,75657.70465826045,0.28550077229532245
395000.0,89,53.356837,-6.253084,4,1,house,,406364.63998448546,11364.63998448546,0.0287712404670518
725000.0,100,53.369746,-6.195379,3,2,house,D03,508753.4167128162,-216246.58328718378,-0.2982711493616328
525000.0,116,53.185553,-6.105278,4,4,house,A98,546529.5738883677,21529.57388836774,0.04100871216831951
320000.0,107,52.06533,-9.514007,4,1,house,V93,218710.73570186022,-101289.26429813978,-0.3165289509316868
369000.0,176,53.862408,-6.831088,4,3,house,A82,328941.7896203966,-40058.21037960338,-0.10855883571708232
745000.0,141,53.357723,-6.288459,4,2,house,D07,660150.6722792292,-84849.32772077085,-0.11389171506143737
250000.0,110,53.146682022,-7.179416374,3,3,house,R32,245424.05473090583,-4575.945269094169,-0.018303781076376674
296000.0,76,53.418731,-6.153705,2,2,apartment,D13,316291.6168683779,20291.616868377896,0.06855275969046587
575000.0,266,52.525203,-7.159531,5,4,house,R95,601015.8758542675,26015.875854267506,0.04524500148568262
375000.0,245,52.460096,-7.197505,6,7,house,,452361.51941161026,77361.51941161026,0.20629738509762738
360000.0,51,53.33836,-6.234821,1,1,apartment,,272828.80298414786,-87171.19701585214,-0.24214221393292262
595000.0,147,53.361642,-6.244064,3,3,house,D03,735913.4048192059,140913.40481920587,0.23682925179698466
110000.0,63,52.259418,-7.024825,1,1,apartment,X91,116203.44177670733,6203.441776707332,0.05639492524279393
595000.0,70,53.317924,-6.234747,2,2,house,D04,523823.8249547681,-71176.17504523188,-0.11962382360543174
260000.0,84,53.404288,-6.407832,2,2,apartment,D15,265006.34463070746,5006.344630707463,0.019255171656567163
695000.0,216,53.519227,-6.264914,4,4,house,A41,801379.8464468429,106379.84644684289,0.15306452726164443
165000.0,107,53.851684,-8.582402,3,1,house,F45,148605.69074323194,-16394.309256768058,-0.09935945004101854
125000.0,61,52.34253,-6.47485,2,1,apartment,Y35,131199.498141251,6199.49814125101,0.049595985130008076
165000.0,81,52.340497,-6.466785,3,2,apartment,Y35,178988.57515800724,13988.57515800724,0.08477924338186206
784950.0,579,53.573835,-7.755936,8,7,house,N39,850087.6970231121,65137.697023112094,0.08298324354813949
259000.0,63,51.877888,-8.392696,1,1,apartment,T12,216307.9273502627,-42692.072649737296,-0.16483425733489304
349000.0,64,53.4471,-6.17853,2,2,apartment,,268567.25014620525,-80432.74985379475,-0.23046633195929728
189000.0,80,52.402375,-6.935544,3,1,house,Y34,179669.64788873203,-9330.352111267974,-0.04936694238766123
695000.0,214,52.510951,-6.927091,5,4,house,R95,543255.1073656364,-151744.8926343636,-0.21833797501347282
349000.0,182,52.387897,-6.828647,4,3,,Y35,388393.3121444921,39393.31214449211,0.1128748198982582
950000.0,192,53.267205,-6.264213,4,2,house,D16,1036044.2158286497,86044.2158286497,0.09057285876699968
290000.0,46,53.340645,-6.226406,1,1,apartment,D04,363647.7715321857,73647.77153218572,0.25395783286960594
775000.0,134,53.286619,-6.18588,4,2,house,A94,802625.965555734,27625.965555734,0.03564640716868903
750000.0,110,53.297494,-6.194627,3,2,apartment,A94,678689.2523112562,-71310.74768874375,-0.095080996918325
270000.0,93,51.884912,-8.480191,3,2,house,T12,297942.6248184211,27942.624818421085,0.10349120303118921
340000.0,126,51.529663,-9.55052,3,3,house,P81,373338.67464964226,33338.67464964226,0.09805492544012429
220000.0,44,53.373406,-6.402213,1,1,apartment,D20,205203.9839194649,-14796.016080535104,-0.06725461854788684
315000.0,113,51.890899,-8.494852,3,2,house,T12,314443.5312710042,-556.4687289958238,-0.0017665673936375357
500000.0,195,53.434111,-6.385227,4,3,house,D15,664037.7889483084,164037.78894830844,0.3280755778966169
295000.0,204,53.544706,-9.200641,4,4,house,F12,328593.7308046663,33593.730804666295,0.11387705357513998
265000.0,92,52.094739,-7.596978,3,1,house,X35,204335.4804811017,-60664.519518898305,-0.228922715165654
255000.0,119,52.865182,-8.97973,4,2,,V95,259794.06274158251,4794.062741582515,0.018800246045421628
