floor_area,views,latitude,longitude,bathroom,type_house,code,price,inferred_price,difference,dif_per
204,8936.0,51.577568,-9.033356,4,house,P85,410000.0,472156.11490586033,62156.11490586033,0.09473780865662179
209,5362.0,51.888073,-8.304649,2,house,T45,750000.0,486987.41295438254,-263012.58704561746,-0.1949859329699283
53,1529.0,53.999688,-7.376515,2,house,H12,125000.0,108711.60172674595,-16288.398273254046,-0.012075500148383985
46,3077.0,53.338829,-6.320339,1,apartment,D08,200000.0,251907.8935099652,51907.893509965186,0.07911755891698641
326,1731.0,54.95648,-7.716742,3,house,F92,395000.0,381861.71550221456,-13138.28449778544,-0.00974014471779147
152,3165.0,53.26067,-6.219458,4,house,D18,575000.0,612087.5232031982,37087.523203198216,0.05652847965311515
82,4453.0,53.291581,-6.141149,1,house,A96,500000.0,537286.0901304425,37286.09013044252,0.05683113363313459
79,2488.0,52.656984,-7.243062,1,house,R95,165000.0,200152.0311698261,35152.03116982611,0.05357841956342421
80,12014.0,52.235429,-9.457022,1,house,V92,210000.0,142233.38128215066,-67766.61871784934,-0.05023918255526484
140,8292.0,53.11114,-8.447218,4,house,,229000.0,277847.65973569313,48847.65973569313,0.0744531772678016
500,6568.0,52.84739,-6.845152,5,house,R93,795000.0,917159.2728282012,122159.27282820118,0.18619409904171827
115,1730.0,53.276842,-6.340726,2,house,D24,525000.0,377438.33272019745,-147561.66727980255,-0.10939571253356056
316,25067.0,51.83586038957843,-8.395593166351318,3,house,P43,495000.0,758721.2308625651,263721.2308625651,0.40196160178265655
75,5295.0,51.901759,-8.483959,1,house,T23,145000.0,231941.9901045475,86941.9901045475,0.13251622362860932
110,1892.0,53.358261,-6.237129,1,house,D03,420000.0,548764.0098646192,128764.00986461923,0.1962609816731564
167,3973.0,52.098723,-7.603396,3,house,,445000.0,346074.124929618,-98925.87507038203,-0.07333928106687707
303,10925.0,52.6632546387583,-7.1230880283563,4,house,,1200000.0,615130.4835247325,-584869.5164752675,-0.4335964663007604
130,3058.0,52.325362,-7.389193,2,house,E32,280000.0,245490.64035239947,-34509.35964760053,-0.025583717352337672
173,4373.0,52.450602,-6.780887,3,house,Y21,220000.0,337479.39432106045,117479.39432106045,0.1790610690056995
112,8789.0,52.115602,-9.271332,2,house,P51,210000.0,210002.42777689354,2.427776893542614,3.7003963833608626e-06
209,3037.0,54.985329,-7.669507,3,house,F92,360000.0,347244.12112248613,-12755.878877513867,-0.009456646055316185
199,15298.0,53.197341,-6.787761,4,house,W12,485000.0,527755.7624099976,42755.76240999764,0.06516796045411186
150,4405.0,53.193759,-6.131124,2,house,A98,580000.0,607694.6063118029,27694.60631180287,0.04221187758536489
181,5590.0,54.259338,-8.770793,3,house,,270000.0,252478.84077011974,-17521.159229880257,-0.012989414755881354
79,1996.0,53.794486,-8.914077,2,house,F12,150000.0,139471.0947002627,-10528.905299737293,-0.007805666056070632
71,698.0,51.868358,-8.406325,1,house,T12,255000.0,271514.2810158067,16514.281015806715,0.025170923204366306
84,2287.0,53.365639,-6.280652,2,house,D07,695000.0,432868.8651933364,-262131.1348066636,-0.19433246315271746
105,3501.0,52.047143,-9.520704,2,house,V93,290000.0,226170.88983034733,-63829.110169652675,-0.047320087364911716
99,6528.0,52.499508,-6.569506,2,house,Y21,170000.0,163465.80409162707,-6534.195908372931,-0.004844164683195962
157,2172.0,51.622212,-8.897841,2,house,P85,350000.0,321170.1826771089,-28829.81732289109,-0.02137315514516243
71,15854.0,54.112016,-9.154277,1,apartment,F26,99000.0,108179.09231960677,9179.092319606774,0.013990692518884946
110,13916.0,51.8266154,-8.2238868,3,house,P25,240000.0,267065.6900685059,27065.69006850588,0.04125328892825926
76,1940.0,52.312877,-9.270163,1,house,,125000.0,132606.6203041785,7606.620304178505,0.011593944376869234
149,3031.0,53.297397,-6.308986,3,house,D12,695000.0,653749.6712600051,-41250.328739994904,-0.030581174555304146
80,4082.0,53.371414,-6.259379,1,house,D09,295000.0,382741.53176320833,87741.53176320833,0.13373487805683304
279,1031.0,52.456984,-9.043651,3,house,V42,285000.0,418669.82866000617,133669.82866000617,0.2037383879274782
116,6089.0,52.793682,-6.163604,2,house,Y14,299000.0,280752.3662819571,-18247.633718042925,-0.013527990903298513
125,2334.0,53.326218,-6.547398,3,house,W23,475000.0,391608.72052726086,-83391.27947273914,-0.06182261697888961
116,9328.0,51.914812,-8.252928,3,apartment,T45,239000.0,265989.70189517643,26989.701895176433,0.041137468416698096
90,916.0,53.298705,-6.25274,1,house,D14,595000.0,513806.0036419196,-81193.99635808042,-0.060193648179626434
116,3338.0,53.849009,-8.144486,2,house,,155000.0,170726.29736798315,15726.297367983148,0.023969885395534123
53,1969.0,54.18442,-8.492841,1,house,F91,95000.0,144224.78963421943,49224.78963421943,0.07502799537249473
96,6728.0,53.981636,-9.275818,1,house,,162000.0,144491.35968876386,-17508.640311236144,-0.012980133781692944
98,1918.0,53.260995,-6.214643,1,house,D18,545000.0,511203.2308453014,-33796.76915469859,-0.025055434186711505
93,2899.0,53.332887,-6.315504,2,house,D12,375000.0,404205.2059632128,29205.205963212822,0.044514320409353915
80,2518.0,52.6706443,-6.2945262,2,apartment,Y25,235000.0,205887.56124854702,-29112.43875145298,-0.021582678208466908
135,9661.0,51.94117711758369,-8.40031107603852,2,house,T45,425000.0,396824.3650650615,-28175.634934938513,-0.020888173172701523
93,3901.0,53.347422,-6.413118,3,house,K78,325000.0,330640.6936648294,5640.693664829421,0.008597496125982035
165,5504.0,53.231042,-6.648264,3,house,W91,495000.0,467964.8207121538,-27035.1792878462,-0.020042689650954525
97,5669.0,53.373481,-6.400918,3,house,D20,395000.0,369446.7534142224,-25553.24658577761,-0.018944050100059673
294,18699.0,53.817783,-6.32401,3,house,,585000.0,766068.4070460394,181068.40704603936,0.2759828880306937
142,6691.0,53.319539,-6.289331,2,house,D6W,795000.0,738632.2782692267,-56367.72173077334,-0.04178854302953133
158,16703.0,54.117537,-9.158573,1,house,F26,88000.0,191797.717734525,103797.71773452501,0.15820757678662956
125,11319.0,53.941677,-9.558084,1,house,,259000.0,169099.42976271917,-89900.57023728083,-0.06664831808678588
52,2420.0,52.13714,-8.280141,2,house,P61,175000.0,148006.21415558868,-26993.785844411323,-0.020012002377475906
128,8598.0,51.888145,-8.489515,2,house,T12,350000.0,380270.96091264044,30270.96091264044,0.046138734815348297
96,2280.0,54.762914,-8.41455,1,house,F94,110000.0,154377.06878901122,44377.06878901122,0.06763914150751883
45,17362.0,53.347974,-6.30361,1,apartment,D08,270000.0,230296.17658793283,-39703.82341206717,-0.029434663707301828
225,5992.0,52.971838,-6.03811,3,house,A67,695000.0,754678.8367874038,59678.836787403794,0.0909619629376442
112,2092.0,53.7675269,-8.4892802,3,house,F45,82500.0,140800.13942542236,58300.139425422356,0.08886056443368989
110,31827.0,51.888692,-8.44266,1,house,T12,330000.0,321415.8691891738,-8584.130810826202,-0.006363896016104162
120,1668.0,53.313688,-6.274638,4,house,D06,750000.0,755035.963747333,5035.963747333037,0.00767577205588084
214,12212.0,52.5648837815843,-8.3411447636998,3,house,,395000.0,365833.8423204543,-29166.157679545693,-0.0216225030527071
128,8190.0,53.52254,-6.095056,3,house,K56,450000.0,398733.90468532575,-51266.095314674254,-0.038006422190445484
64,3236.0,51.902002,-8.491686,1,house,T23,225000.0,218249.36682195571,-6750.633178044285,-0.005004621729873403
104,11999.0,53.624222,-9.22397,3,apartment,F31,135000.0,173846.5422718664,38846.542271866405,0.05920956118794454
278,7284.0,53.324792,-6.264877,3,house,D06,950000.0,1531756.533260053,581756.533260053,0.8867082380583946
106,4832.0,53.339598,-6.234488,2,house,D04,745000.0,673112.5138917846,-71887.48610821541,-0.0532942119049306
64,1599.0,53.421256,-7.934089,2,apartment,N37,159000.0,214268.00936883804,55268.009368838044,0.0842390182260843
82,3354.0,53.312239,-6.29209,2,house,D6W,595000.0,458032.55396958237,-136967.44603041763,-0.10154162411290686
177,6028.0,53.723924,-7.779353,3,house,N39,545000.0,232128.55071242093,-312871.44928757905,-0.23194909462036994
54,305.0,53.341277,-6.246902,1,apartment,D02,375000.0,387841.93935322796,12841.939353227965,0.01957357204626933
60,23189.0,52.295111,-7.258568,1,house,,200000.0,68581.63824746695,-131418.36175253306,-0.09742777774834324
90,6456.0,54.01475862,-6.41644762,1,house,A91,150000.0,200462.5604607081,50462.560460708104,0.07691459487920838
446,25151.0,51.949554,-7.722857,4,house,P36,1300000.0,874111.1790036525,-425888.82099634747,-0.31573518984866134
260,5549.0,53.407026,-8.335344,4,house,,369000.0,452576.5538574691,83576.55385746912,0.1273866550301751
130,6289.0,52.935026,-9.324808,4,house,V95,430000.0,316587.9529770063,-113412.04702299368,-0.08407869010076063
79,1193.0,53.274992,-6.374751,1,house,D24,225000.0,272414.5244212003,47414.52442120027,0.07226880491104944
84,6762.0,53.69086,-8.756386,2,house,,112500.0,137228.46829863044,24728.46829863044,0.03769091587521515
101,2440.0,53.233519,-6.665697,3,house,W91,325000.0,320315.3967404916,-4684.603259508382,-0.003472958261844637
184,10325.0,53.319021,-6.210968,3,house,D04,1075000.0,1239880.6173844587,164880.61738445866,0.2513096001031067
95,1702.0,52.946244,-7.787113,2,house,E53,165000.0,171349.72485697,6349.724856969988,0.009678195289923123
56,788.0,53.41416,-7.299299,1,apartment,N91,150000.0,138965.87049366545,-11034.129506334546,-0.008180217002049774
106,2073.0,53.295819,-6.143057,1,house,A96,695000.0,677867.2279293315,-17132.77207066852,-0.012701481644226489
111,2276.0,51.87257,-8.648288,2,house,P31,270000.0,333219.1829279362,63219.1829279362,0.09635812767136287
288,11583.0,52.234249,-7.216304,5,house,X91,550000.0,623223.9594407976,73223.95944079757,0.11160732084187035
68,5801.0,51.902836,-8.449709,1,house,T12,160000.0,256641.07488087384,96641.07488087384,0.147299484118356
70,2105.0,53.282824,-6.423571,1,apartment,D24,239000.0,210503.5133000961,-28496.486699903908,-0.021126038521427113
124,12030.0,53.28457,-6.226479,3,house,A94,725000.0,696922.1695793032,-28077.83042069676,-0.02081566521910008
104,7989.0,51.921992,-8.466149,2,house,T23,265000.0,274480.3234818132,9480.32348181319,0.014449826431127464
118,5315.0,53.377039,-6.606302,3,house,,350000.0,340150.07414328645,-9849.925856713555,-0.007302300640549954
92,1541.0,53.277965,-6.444919,2,apartment,D22,260000.0,259371.60082189937,-628.3991781006334,-0.00046586743773687324
90,2284.0,53.386703,-6.263202,1,house,D09,385000.0,407211.39869292505,22211.398692925053,0.03385442031815079
108,11655.0,52.638296,-8.676666,2,house,V94,282000.0,279171.6939189876,-2828.3060810124152,-0.002096781397899704
152,3771.0,52.703594,-8.873354,3,house,,300000.0,279109.22305671166,-20890.776943288336,-0.015487500725762765
66,2318.0,53.126942,-6.06862,1,apartment,,285000.0,287032.10355408135,2032.1035540813464,0.0030973145275984483
206,9446.0,53.425771,-6.192686,4,house,,695000.0,968305.750022556,273305.75002255605,0.41657024235841
88,1409.0,53.242845,-6.12078,1,house,A96,490000.0,502344.8552420607,12344.855242060672,0.018815920776054984
143,15039.0,54.110444,-9.153137,4,house,F26,149000.0,273238.37443168747,124238.37443168747,0.18936304758663752
280,2129.0,53.3665404,-6.4007269,5,house,D20,1525000.0,846538.4970016878,-678461.5029983122,-0.5029814376273976
228,10690.0,51.68678,-8.51614,2,house,P17,1350000.0,916505.1512367169,-433494.8487632831,-0.3213739634031525
110,1527.0,53.967892,-6.726491,3,house,,210000.0,236246.13858407256,26246.138584072556,0.0400041356979763
232,2535.0,53.282099,-6.439816,3,house,D22,495000.0,672231.11912075,177231.11912075,0.2701341272164596
80,1709.0,53.3450858,-6.4010858,1,house,,250000.0,253873.56869223661,3873.568692236615,0.005904059643032698
251,18038.0,53.835595,-9.264438,3,house,F23,595000.0,419303.5506376965,-175696.44936230348,-0.13025359920310836
79,2782.0,53.392449,-6.367045,2,apartment,D15,270000.0,264129.66133633326,-5870.338663666742,-0.00435201019860686
58,544.0,52.913181,-7.349035,1,apartment,R32,145000.0,117751.33955143059,-27248.66044856941,-0.020200955168824582
120,5100.0,52.194599,-6.899199,2,house,Y34,495000.0,269592.7196652972,-225407.2803347028,-0.16710701699859407
128,16206.0,53.391397,-6.233173,3,house,D09,440000.0,558995.7956311974,118995.7956311974,0.1813723546673595
93,6454.0,51.624624,-8.883528,2,house,P85,195000.0,255814.3175208763,60814.3175208763,0.09269265277602817
130,19590.0,51.530956,-9.198062,2,house,P81,350000.0,333946.1867055251,-16053.813294474909,-0.011901589190502536
91,2341.0,52.260635,-9.682043,2,house,V92,160000.0,243755.00771453045,83755.00771453045,0.1276586528439046
134,2165.0,52.236652,-7.110073,3,house,X91,259000.0,314820.1789675179,55820.17896751792,0.08508063031630209
63,3867.0,53.414941,-6.479736,1,apartment,A86,225000.0,201932.84986786006,-23067.15013213994,-0.017100967828177015
104,5807.0,52.746398,-8.771961,3,house,V95,235000.0,218865.4952631091,-16134.5047368909,-0.01196141026735253
59,10291.0,53.344058,-6.269186,1,apartment,D02,325000.0,389482.4112044076,64482.411204407574,0.09828352920148159
146,2664.0,53.330527,-6.273381,2,house,D06,975000.0,987543.963191877,12543.963191877003,0.019119399377963763
74,7056.0,53.094071,-8.211554,1,house,,125000.0,115914.53528778107,-9085.464712218934,-0.006735562861370246
400,10632.0,53.989401,-6.428777,3,house,A91,700000.0,763791.8716091209,63791.87160912086,0.09723101476831317
96,2092.0,53.340256,-6.22733,2,apartment,D04,475000.0,628791.8448056792,153791.84480567917,0.23440818957581913
105,6310.0,53.441343314,-6.200423606,3,house,K67,355000.0,400744.70881145936,45744.708811459364,0.06972368651091984
122,2525.0,53.428387,-6.375132,2,house,,325000.0,409510.17591651954,84510.17591651954,0.12880967363617843
86,5823.0,53.3906,-6.09668,1,apartment,D13,475000.0,442374.7976901108,-32625.202309889195,-0.024186886195005794
148,5997.0,53.861283,-9.296159,3,house,F23,220000.0,290882.60945031495,70882.60945031495,0.10803865559095371
95,652.0,52.32500830205734,-6.462498885578981,3,house,Y35,250000.0,208355.2060594958,-41644.7939405042,-0.03087361365873053
80,3262.0,53.154523,-7.190512,2,house,R32,160000.0,180099.87032232285,20099.87032232285,0.03063604717738875
136,2771.0,52.791679,-6.228267,2,house,,459000.0,430390.7561734535,-28609.243826546473,-0.02120963168244034
86,18037.0,53.199086,-8.572456,2,house,H62,200000.0,191680.0450513722,-8319.954948627797,-0.006168047682237323
187,3083.0,53.342994,-6.541549,4,house,W23,695000.0,579946.2358966629,-115053.76410333707,-0.08529578674308941
103,2265.0,51.913131,-8.486959,2,house,T23,195000.0,257568.21226958034,62568.21226958034,0.09536592386702603
58,1649.0,53.349557,-6.238232,1,apartment,D01,340000.0,319152.652679864,-20847.347320135974,-0.015455303918438761
244,3301.0,52.734468,-9.506847,3,house,,300000.0,433908.8175312694,133908.8175312694,0.20410265268229902
93,3046.0,52.263571,-8.813477,2,house,,190000.0,188275.87753654044,-1724.1224634595565,-0.0012781883592277088
204,5521.0,52.679465,-7.022466,3,house,R21,280000.0,417674.2730005468,137674.2730005468,0.2098419270930907
81,9213.0,53.093964,-8.219123,2,apartment,,125000.0,146970.6512042873,21970.651204287307,0.033487475094053865
86,2760.0,51.885315,-8.470173,2,house,T12,275000.0,307557.25255062326,32557.252550623263,0.04962348060521151
88,1285.0,53.035062,-7.28833,2,apartment,R32,190000.0,171290.8930191092,-18709.106980890792,-0.013870106829033512
110,884.0,53.350499,-6.277341,3,house,D07,475000.0,560663.2436283472,85663.24362834718,0.13056716939370294
165,2160.0,54.528583,-8.233636,3,house,F94,325000.0,242515.73163246526,-82484.26836753474,-0.06115019894540708
65,3059.0,51.939696,-8.562214,2,apartment,T23,200000.0,203756.4788994133,3756.4788994133123,0.0057255924012345515
143,2822.0,53.431536,-7.918186,3,house,N37,325000.0,313256.3045910426,-11743.695408957428,-0.008706257869829898
72,2938.0,53.349449,-6.465805,1,house,K78,320000.0,277411.08853259624,-42588.911467403756,-0.03157354075683494
109,2459.0,53.536118,-9.399299,2,house,,220000.0,226456.17130940524,6456.171309405239,0.009840440045057202
309,6497.0,52.358369,-7.997505,1,house,E21,275000.0,343499.6964305971,68499.6964305971,0.10440664033309342
85,23599.0,55.05218977047175,-8.308453559875488,1,house,,117000.0,82221.55514677116,-34778.44485322884,-0.025783205256917463
98,1817.0,52.656982,-7.260219,1,house,R95,270000.0,233080.0523700534,-36919.947629946604,-0.027370820973588783
128,6459.0,53.334577,-7.06433,1,house,R45,285000.0,251102.17943671712,-33897.820563282876,-0.02513034924458786
386,6069.0,51.81672,-8.366763,3,house,P43,875000.0,762784.0482711638,-112215.95172883617,-0.08319195779843248
165,1659.0,53.8912366,-6.6136344,2,house,,375000.0,343403.12596172804,-31596.874038271955,-0.02342452896452897
144,12449.0,53.802561,-9.515118,3,house,F28,450000.0,332681.20545322,-117318.79454678,-0.08697498042420174
96,13951.0,53.362607,-6.259937,1,house,D01,395000.0,479777.98335593526,84777.98335593526,0.129217863401427
129,0.0,53.402737,-6.42838,3,house,D15,450000.0,422718.4054296623,-27281.59457033768,-0.020225371074282433
84,5252.0,53.349155,-6.23166,1,apartment,D01,385000.0,436966.45752284507,51966.45752284507,0.07920682167503976
215,12127.0,52.858488,-6.146877,3,house,A67,495000.0,637505.1476009558,142505.1476009558,0.21720510405855661
80,4676.0,52.666452,-8.634059,2,apartment,V94,270000.0,210076.86428455636,-59923.13571544364,-0.04442437016116222
153,10948.0,53.325389,-6.242277,2,house,D04,1050000.0,1152915.6541090605,102915.65410906053,0.1568631430957725
125,4051.0,52.500951,-6.562428,1,house,Y21,275000.0,215779.91244693103,-59220.08755306897,-0.043903161258564555
269,4942.0,55.250755,-7.268021,2,house,F93,475000.0,327627.6874366123,-147372.31256338768,-0.10925533329750518
89,2128.0,53.331314,-6.325234,1,house,D08,385000.0,402355.35504949064,17355.355049490638,0.026452880916650667
86,5769.0,53.357264,-6.258529,1,apartment,D01,390000.0,383609.01183899015,-6390.988161009853,-0.004737996774877307
118,3938.0,51.871976,-8.391858,3,house,T12,395000.0,340078.96787202987,-54921.03212797013,-0.04071603115818294
187,5275.0,53.484745,-9.018564,1,house,,280000.0,230791.25092704114,-49208.74907295886,-0.03648119641745434
53,4540.0,53.358351,-6.261096,1,apartment,D01,215000.0,284199.56535400497,69199.56535400497,0.10547337444688017
71,1284.0,53.622222,-6.913889,2,house,C15,230000.0,243399.7618043293,13399.76180432929,0.02042380016488397
131,10215.0,55.223604,-7.245474,2,house,F93,170000.0,258695.55402257657,88695.55402257657,0.13518899047037555
186,3813.0,51.870334,-9.718287,3,house,V93,420000.0,415825.15177497914,-4174.848225020862,-0.00309504835988079
74,4197.0,53.444004,-6.2068,3,house,K67,310000.0,297910.5214420124,-12089.478557987604,-0.008962606247207116
130,4911.0,53.849196,-7.19394,3,house,,295000.0,211177.74579816536,-83822.25420183464,-0.062142122636710366
93,5660.0,51.9142065,-8.0469067,3,house,P25,235000.0,231880.00549381526,-3119.9945061847393,-0.0023130263326293496
254,2696.0,53.321155,-8.967,3,house,H91,695000.0,492166.6539904425,-202833.34600955748,-0.15037169761851082
370,7438.0,53.424943,-7.935038,5,house,N37,850000.0,593449.8696959214,-256550.13030407857,-0.1901949525412684
136,8510.0,52.6748,-7.812576,1,house,E41,285000.0,265235.50125136424,-19764.498748635757,-0.01465252774201758
95,913.0,53.257108,-8.921526,2,apartment,H91,265000.0,288903.11472205544,23903.11472205544,0.03643291914665436
78,1698.0,53.283406,-9.00822,1,house,H91,190000.0,246125.26584756753,56125.26584756753,0.08554564108007909
104,1916.0,52.716836,-8.854136,3,house,V14,260000.0,201603.36736072376,-58396.63263927624,-0.0432926881004997
223,10374.0,52.890662,-8.804666,4,house,,550000.0,415455.2118177817,-134544.78818221833,-0.09974557242540291
110,6971.0,53.8595864,-9.3134257,4,house,F23,189950.0,228642.22758486465,38692.22758486465,0.05897435608684998
106,1317.0,53.320619,-6.280769,1,house,D6W,695000.0,610918.2715733314,-84081.72842666856,-0.06233448538398115
209,5085.0,52.904951,-6.101265,2,house,A67,750000.0,653400.8520210788,-96599.14797892119,-0.07161434821179584
160,7934.0,51.682547,-9.005583,2,house,P47,250000.0,308305.3480775121,58305.34807751211,0.08886850341581234
75,2024.0,52.255542,-7.114233,1,house,X91,145000.0,165668.79055471643,20668.790554716426,0.03150319043753324
117,1889.0,53.300218,-6.496294,3,house,D22,365000.0,340815.68572933774,-24184.31427066226,-0.0179291840526444
196,4228.0,53.19401,-6.122729,4,house,A98,595000.0,800106.3380376304,205106.33803763043,0.3126212929604671
74,7999.0,53.344277,-6.445844,2,apartment,K78,270000.0,245426.14147564402,-24573.85852435598,-0.018217974983119414
170,9820.0,52.414275,-6.574905,2,house,Y21,220000.0,313468.93999168335,93468.93999168335,0.14246454376501694
102,5320.0,51.878924,-8.490519,1,house,T12,275000.0,292963.7370718406,17963.737071840616,0.027380171493142064
90,6366.0,53.374311,-6.39078,1,house,D20,420000.0,386899.44425258506,-33100.55574741494,-0.024539292270120153
140,1881.0,53.389304,-6.247798,2,house,D09,485000.0,580595.7791400208,95595.77914002084,0.14570625345977156
84,6363.0,53.364823,-6.235834,2,house,D03,525000.0,445387.4455428779,-79612.55445712211,-0.05902123689711009
147,7211.0,52.516508,-6.52227,3,house,Y21,350000.0,303294.2178245395,-46705.78217546048,-0.034625607142493436
250,19314.0,53.387199,-6.790245,3,house,A83,750000.0,642542.942478735,-107457.057521265,-0.0796639235039844
58,9865.0,53.350078,-6.270377,1,apartment,D07,295000.0,290957.0357928631,-4042.964207136887,-0.0029972753652124044
119,4103.0,54.020132,-7.833158,2,house,,159000.0,171346.3453814352,12346.34538143521,0.018818192033503274
149,18789.0,53.522232,-6.093124,1,house,K56,330000.0,543979.6047727249,213979.6047727249,0.3261458487886707
60,6992.0,53.47011672441561,-9.104318618774414,1,apartment,,360000.0,132097.6574246274,-227902.3425753726,-0.16895674610958394
68,2709.0,53.42002,-7.926204,2,apartment,N37,163000.0,215315.19000766188,52315.19000766188,0.07973835668923686
64,2707.0,53.272323,-9.001541,1,apartment,H91,195000.0,210595.78806600382,15595.78806600382,0.023770964254829732
64,4971.0,53.343336,-6.220813,1,house,D04,395000.0,467375.88437721226,72375.88437721226,0.11031469222082342
208,2778.0,53.204903,-6.120434,4,house,A98,975000.0,871906.652345129,-103093.34765487094,-0.07642886145213913
124,8893.0,53.465163,-8.650768,2,house,,245000.0,253994.10191432625,8994.101914326253,0.013708731755324987
91,1256.0,51.796921,-8.294804,3,house,P43,360000.0,305235.6678744305,-54764.33212556952,-0.0405998606869987
115,2190.0,53.334003,-6.271607,1,house,D08,825000.0,586089.0284548168,-238910.97154518322,-0.17711805813844897
272,548.0,53.715136,-6.784667,3,house,,670000.0,619713.6664091891,-50286.333590810886,-0.03728007005664973
240,3353.0,52.858745,-8.941739,3,house,V95,375000.0,463739.1175824589,88739.11758245889,0.1352553896686971
241,0.0,53.264104,-6.181218,3,apartment,D18,1575000.0,1162147.6212481328,-412852.3787518672,-0.30607054648614546
105,6156.0,53.211786,-6.116674,3,apartment,A98,375000.0,430393.26611754514,55393.266117545136,0.08442993347086651
239,1543.0,53.29048,-6.13732,3,house,A96,825000.0,1336879.6046800218,511879.60468002176,0.7802024324855422
465,21221.0,52.283021,-8.652205,4,house,P56,750000.0,875807.1244766144,125807.12447661441,0.1917541227336516
103,1231.0,53.630964,-6.275642,3,house,K32,285000.0,305956.7624450766,20956.7624450766,0.03194211468318064
139,8490.0,51.620667,-9.531786,2,house,P75,400000.0,319826.18028224783,-80173.81971775217,-0.0594373342090938
178,1723.0,53.993681,-9.10915,3,house,F26,329000.0,279148.7568620823,-49851.243137917714,-0.0369575131827121
106,1154.0,52.665207,-8.528856,3,house,V94,240000.0,240953.6072863264,953.6072863264126,0.0014534799152485984
67,1771.0,53.445772,-6.242376,1,apartment,,265000.0,258253.55247364374,-6746.447526356264,-0.005001518672302495
306,7226.0,52.858129,-6.149701,4,house,A67,729000.0,862811.1651910279,133811.16519102792,0.2039538118363311
50,7170.0,51.901092,-8.492034,1,house,T23,210000.0,183378.31019747042,-26621.68980252958,-0.019736146781758182
145,4220.0,53.361756,-6.278108,3,house,D07,550000.0,671139.2615548595,121139.26155485946,0.1846394067481635
77,9587.0,51.888068,-8.472106,1,house,T12,235000.0,278080.578702663,43080.57870266301,0.06566304261665841
100,4440.0,52.446828,-9.471865,2,house,V31,225000.0,160178.3683913221,-64821.63160867791,-0.048055898988814814
148,11079.0,53.149256,-6.077209,3,house,A63,635000.0,688326.2299595408,53326.22995954077,0.08127937497280192
60,13609.0,53.313018,-6.206738,1,apartment,D04,330000.0,401707.85203458637,71707.85203458637,0.10929648314601266
113,5991.0,53.307595,-8.752001,2,house,H65,375000.0,263511.4880688725,-111488.51193112752,-0.08265266601308886
116,3203.0,53.277825,-6.444896,4,house,D22,299950.0,352282.1683615038,52332.168361503805,0.07976423494819845
270,23087.0,54.008218,-6.394042,2,house,A91,580000.0,628730.7991399264,48730.79913992644,0.07427505936615972
138,955.0,53.31911,-6.234869,3,house,D04,1300000.0,987166.2456072674,-312833.75439273263,-0.23192114928770585
100,3655.0,52.384359,-9.579047,2,house,,225000.0,168932.40910489723,-56067.59089510277,-0.04156603926397535
82,1010.0,53.407765,-6.444906,2,apartment,D15,245000.0,263735.4208365787,18735.420836578705,0.028556365162226836
194,3708.0,53.360896,-6.202523,2,house,D03,1050000.0,1002159.2730376828,-47840.72696231725,-0.035467005155495154
285,3191.0,53.624845,-7.389913,5,house,N91,450000.0,452268.8139478854,2268.8139478854137,0.0034581064469326626
54,3248.0,53.320198,-6.299605,1,house,D12,298000.0,281586.7475727036,-16413.252427296422,-0.012168061512022833
186,10737.0,53.030976,-6.741204,3,house,W91,450000.0,442865.85289179615,-7134.147108203848,-0.005288942044422289
209,2757.0,52.277057,-8.206461,3,house,P67,540000.0,378701.9261450714,-161298.0738549286,-0.1195792785818298
78,4227.0,53.354171,-6.40755,2,apartment,D20,275000.0,281759.12126085826,6759.121260858257,0.010302193720890356
71,1747.0,54.762556,-8.413627,5,apartment,F94,175000.0,160923.77439218637,-14076.225607813627,-0.01043549289281237
185,2252.0,54.843462,-7.567125,3,house,F93,225000.0,255278.50095512148,30278.500955121475,0.046150227282387345
95,12368.0,53.276277,-6.425422,1,house,D24,325000.0,280249.09108480206,-44750.90891519794,-0.03317635031881091
65,5524.0,53.362791,-6.293775,1,house,D07,365000.0,325764.5691149674,-39235.430885032576,-0.02908741814424388
189,2613.0,53.3913451,-9.2288201,1,house,,345000.0,245591.88230529457,-99408.11769470543,-0.07369679448126457
76,1579.0,53.29492,-6.135901,2,apartment,A96,545000.0,566147.7142687717,21147.7142687717,0.03223316178873507
82,3829.0,55.187883,-7.043978,1,house,F93,169000.0,115872.67498133756,-53127.325018662435,-0.03938625581126202
115,10509.0,51.917189,-8.468173,2,house,T23,265000.0,295445.9085559407,30445.908555940725,0.046405388488619415
175,11168.0,53.382635,-6.250781,2,house,D09,550000.0,706829.3229183261,156829.32291832613,0.23903788724386776
118,1520.0,53.451645,-6.926357,3,house,W91,265000.0,268103.0966864746,3103.0966864745715,0.004729712926418883
190,13292.0,53.282544,-6.104781,2,house,A96,1950000.0,1276126.240736334,-673873.7592636661,-0.4995802867457032
160,1630.0,53.020693,-8.1264,2,house,E45,249500.0,307080.7816709549,57580.78167095489,0.08776412561344488
282,4124.0,54.08751,-7.313065,7,house,H12,395000.0,411687.0773399777,16687.077339977724,0.02543429785576906
133,3557.0,53.389817,-6.219691,3,house,D05,450000.0,542992.3214890535,92992.32148905355,0.14173808599698018
186,17918.0,52.364664,-7.700582,3,house,E91,450000.0,384286.1412947665,-65713.85870523349,-0.04871735681027173
